_id,城市,排名,攻略提到数量,景点名称,点评数量,简介,纬度,经度,英文名,评分,驴友到达比例
5d43cd2f51eceec5c3084d96,南京,83.0,6,国民政府外交部旧址,19,,32.0704879761,118.7850377748,,86,0.01
5d43cd2f51eceec5c3084d97,南京,,0,郭兴庄园,3,,31.5999179489,118.9978099941,,0,0.0
5d43cd2f51eceec5c3084d98,南京,,0,仙林,0,,32.108367,118.928174,,0,0.0
5d43cd2f51eceec5c3084d99,南京,156.0,2,忠魂亭,1,"忠魂亭是雨花台烈士陵园区的""句号""工程，由南京市30万共产党员交纳特殊党费兴建。该建筑由""忠魂亭""、""忠魂广场""、《思源曲》水池、《忠魂颂》浮雕四部分组成，于1996年7月1日竣工。""忠魂亭""由江泽民题写亭名，位于主体建筑群南端海拔43米的坡顶上。…",32.0059642906,118.7866755613,,60,0.0
5d43cd2f51eceec5c3084d9a,南京,,0,老字号博物馆,2,,32.018174,118.793937,,0,0.0
5d43cd2f51eceec5c3084d9b,南京,,0,濮塘森林公园,0,,31.6999,118.679,,0,0.0
5d43cd2f51eceec5c3084d9c,南京,247.0,1,中华织锦村,0,"中华织锦村位于江东门。锦是中国一种历史久远的提花丝织物，采用传统的织造技术和独特工艺生产，色泽瑰丽多彩，花纹精致古雅，其中以南京云锦、四川蜀锦和苏州宋锦最为著名。
南京织锦村展示了中国各民族的织锦技艺，除收藏有不同民族、不同时代…",32.042901588,118.750944869,,0,0.0
5d43cd2f51eceec5c3084d9d,南京,249.0,7,烈士群雕,1,"雨花台烈士群雕
它是雨花台烈士陵园的标志。建于1979年，高10.03米，宽14.2米，厚5.6米，由179块花岗岩拼装而成，总重量约1300吨，是目前我国同类题材花岗岩雕塑之最。它主题突出，层次分明，上实下虚。大家请看：那戴着镣铐、蔑视敌人的工人；横…",32.0059141196,118.786838433,,60,0.0
5d43cd2f51eceec5c3084d9e,南京,,0,行知音乐厅（南京晓庄学院）,2,,31.8965,118.907,,0,0.0
5d43cd2f51eceec5c3084d9f,南京,134.0,2,竹林,0,"竹林，是目前南京市区最大的连片竹林。请看这万株翠竹，端直挺秀，疏密得体；林中一片静谧，风雅宜人，疏风醉影。此刻竹径小路就是无声的导游，请各位沿路欣赏两边的竹姿，近显远隐，层出不穷，配以小亭小景，真可谓""竹径条条通幽处，游人处处画中…",32.0761332367,118.7727847498,,0,0.0
5d43cd2f51eceec5c3084da0,南京,,0,玄武湖公园-翠洲门,15,,32.0821,118.813,,0,0.0
5d43cd2f51eceec5c3084da1,南京,,0,二楼南书房,2,,32.0420811696,118.7859649731,,100,0.0
5d43cd2f51eceec5c3084da2,南京,1143.0,0,宝塔山森林公园,20,,32.1419448853,118.7319793864,,70,0.0
5d43cd2f51eceec5c3084da3,南京,1170.0,0,江宁区民俗博物馆,9,,31.8643531799,118.9328371562,,100,0.0
5d43cd2f51eceec5c3084da4,南京,1171.0,0,无想寺森林公园,27,,31.613292,119.035838,,70,0.0
5d43cd2f51eceec5c3084da5,南京,,0,南京工业大学江浦校区图书馆,0,,32.0782682344,118.6493018233,,0,0.0
5d43cd2f51eceec5c3084da6,南京,82.0,6,南京农业大学,5,南京农业大学坐落于钟灵毓秀、虎踞龙蟠的古都南京，是一所以农业和生命科学为优势和特色，农、理、经、管、工、文、法学多学科协调发展的教育部直属全国重点大学。,32.040232,118.846282,,100,0.0
5d43cd2f51eceec5c3084da7,南京,1190.0,2,天妃宫,49,,32.0975761414,118.753073018,,80,0.0
5d43cd2f51eceec5c3084da8,南京,1193.0,3,基督教莫愁路堂,3,位于南京市白下区莫愁路309号，是基督教的会堂，南京市文物保护单位，南京市优秀民国建筑。,32.045405,118.781922,,0,0.0
5d43cd2f51eceec5c3084da9,南京,,0,中国药科大学江宁校区,16,,31.9053535461,118.925528622,,80,0.0
5d43cd2f51eceec5c3084daa,南京,1204.0,3,中山书院,75,,32.0641670227,118.8649720351,,0,0.0
5d43cd2f51eceec5c3084dab,南京,1207.0,2,中山门,45,,32.0444107056,118.8335766655,,0,0.0
5d43cd2f51eceec5c3084dac,南京,1211.0,1,南京人民大会堂,2,古朴而又端庄的场馆。,32.05021,118.799264,,100,0.0
5d43cd2f51eceec5c3084dad,南京,864.0,3,欢乐动物汇,31,,32.0789413452,119.0685453944,,70,0.0
5d43cd2f51eceec5c3084dae,南京,1.0,0,桠溪村,13,,31.375526,119.171823,,0,0.0
5d43cd2f51eceec5c3084daf,南京,389.0,0,儿童版画博物馆,16,,32.0440444946,118.7824950872,,0,0.0
5d43cd2f51eceec5c3084db0,南京,414.0,1,南京艺术学院美术馆,26,,32.0699653625,118.7611878145,,100,0.0
5d43cd2f51eceec5c3084db1,南京,461.0,0,龙王山公园,47,,32.2051925659,118.7198196217,,0,0.0
5d43cd2f51eceec5c3084db2,南京,658.0,0,军乐队宿舍,0,清两江总督署和太平天国时期曾作为马厩。国民政府和总统府时期，被改作军乐队办公处和职员宿舍。军乐队直属总统府典礼局。主要职责是为举行重大礼仪活动时配合仪仗队进行奏乐。,32.049712,118.804612,,0,0.0
5d43cd2f51eceec5c3084db3,南京,659.0,1,马厩,1,这里先是清两江总督署和太平天国时期的马厩，国民政府和总统府时期，曾作为库房和总务局交通队、军乐队、警卫队、清洁队等机构的营房。此为当年马厩的复原。,32.049834,118.804621,,60,0.0
5d43cd2f51eceec5c3084db4,南京,,0,汤山矿坑公园,11,,32.044917,119.045769,,100,0.0
5d43cd2f51eceec5c3084db5,南京,,0,南京站-南广场,27,,32.092,118.803,,0,0.0
5d43cd2f51eceec5c3084db6,南京,,0,侵华日军南京大屠杀上新河地区遇难同胞纪念碑,0,,32.0143,118.712,,0,0.0
5d43cd2f51eceec5c3084db7,南京,,0,南京秦淮河房车露营公园,0,,32.0313,118.774,,0,0.0
5d43cd2f51eceec5c3084db8,南京,,0,梅园,0,,31.9613,118.847,,0,0.0
5d43cd2f51eceec5c3084db9,南京,,0,欢乐城儿童乐园(新街口店),0,,32.0516,118.797,,0,0.0
5d43cd2f51eceec5c3084dba,南京,,0,极乐岛电玩城,0,,31.9635426208,118.7286945835,,0,0.0
5d43cd2f51eceec5c3084dbb,南京,,0,东南大学成贤学院,12,,32.156917572,118.7108420931,,0,0.0
5d43cd2f51eceec5c3084dbc,南京,307.0,0,怪楼3D错觉星空展,0,,32.145968,118.730779,,0,0.0
5d43cd2f51eceec5c3084dbd,南京,406.0,0,西善桥历史文化博物馆,19,,31.9554176331,118.7244271274,,0,0.0
5d43cd2f51eceec5c3084dbe,南京,210.0,0,习礼亭,0,"“习礼亭”是古时候士子们用于拜祭孔子之用。习礼亭里面摆放的是礼运钟,钟高2.55米，是为了纪念孔子诞辰2550年时铸造的，上面还铸有儒家经典《礼运，大同篇》。",32.027262,118.795135,,0,0.0
5d43cd2f51eceec5c3084dbf,南京,207.0,0,石船舫,0,船舫与春波亭隔池相对的，舫内“盈盈一水间”匾额，让人很自然地想到那首古诗接下来的后半句“脉脉不得语”。一亭，一舫，为一池所隔，可望而不可及，凄美之情令人扼腕。,32.027759,118.791739,,0,0.0
5d43cd2f51eceec5c3084dc0,南京,639.0,1,和平公园区,1,该区以和平为主题，是世界各国人民进行和平交流的重要场所。包含胜利之墙、和平公园、汉白玉雕塑《和平》、紫金草花园、日本友人植树林等。,32.040951,118.74758,,60,0.0
5d43cd2f51eceec5c3084dc1,南京,690.0,1,流徽榭,61,,32.0591659546,118.8652739452,,0,0.0
5d43cd2f51eceec5c3084dc2,南京,692.0,0,光化亭,0,光化亭是中山陵纪念性建筑之一，位于中山陵东面小山阜上。该亭建于1931-1934年，刘敦桢建筑师设计，福建省蒋源成石厂承包建筑，是用孙中山先生奉安大典时华侨的赠款建造的。亭的屋脊、屋面、斗拱、梁柱藻井等全用大理石雕成，花纹至细，刻工至巨，…,32.061693,118.86346,,0,0.0
5d43cd2f51eceec5c3084dc3,南京,804.0,2,汤山翠谷,77,令人神往的特色小镇。,32.005135,119.081498,,0,0.0
5d43cd2f51eceec5c3084dc4,南京,1069.0,0,其林镇避暑山庄,0,,32.0609490362,118.9302991763,,0,0.0
5d43cd2f51eceec5c3084dc5,南京,1072.0,2,百家湖,2,,31.9479813253,118.8181391128,,100,0.0
5d43cd2f51eceec5c3084dc6,南京,162.0,9,明孝陵博物馆,55,,32.0505981445,118.8499297379,,76,0.0
5d43cd2f51eceec5c3084dc7,南京,1200.0,2,东水关遗址公园,75,,32.0294761658,118.804723368,,0,0.0
5d43cd3051eceec5c3084dc8,南京,,0,上海浦东发展银行(江宁南广学院店),0,,31.8875755019,118.8964924796,,0,0.0
5d43cd3051eceec5c3084dc9,南京,,0,湖熟影剧院,0,,31.8667958881,118.9891315776,,0,0.0
5d43cd3051eceec5c3084dca,南京,,0,禄口镇图书馆,0,,31.7805467345,118.8709511424,,0,0.0
5d43cd3051eceec5c3084dcb,南京,,0,南京市六合区城建档案室,0,,32.3478758073,118.8524615782,,0,0.0
5d43cd3051eceec5c3084dcc,南京,,0,顿河美术工作室,0,,32.0253919249,118.7904255657,,0,0.0
5d43cd3051eceec5c3084dcd,南京,,0,中国传媒大学南广学院图书馆,7,,31.8895397186,118.8920433327,,0,0.0
5d43cd3051eceec5c3084dce,南京,,0,南京市第一中学,34,,32.0338363647,118.7904206271,,0,0.0
5d43cd3051eceec5c3084dcf,南京,,0,幕府山风景区,22,,32.1283950806,118.7937294085,,0,0.0
5d43cd3051eceec5c3084dd0,南京,,0,集庆门,30,,32.0248718262,118.7740801715,,0,0.0
5d43cd3051eceec5c3084dd1,南京,,0,绣球水上乐园售票处,1,,32.0942,118.754,,0,0.0
5d43cd3051eceec5c3084dd2,南京,305.0,0,利济巷慰安所遗址陈列馆,11,,32.045263,118.804121,,0,0.0
5d43cd3051eceec5c3084dd3,南京,,0,青奥村广场,7,,31.995,118.713,,0,0.0
5d43cd3051eceec5c3084dd4,南京,591.0,1,武定门公园,39,,32.0173606873,118.8017904549,,0,0.0
5d43cd3051eceec5c3084dd5,南京,598.0,0,太监义会碑,0,,32.009825,118.788084,,0,0.0
5d43cd3051eceec5c3084dd6,南京,,0,叠泉广场,0,,31.983,118.838,,0,0.0
5d43cd3051eceec5c3084dd7,南京,608.0,0,留东同学会旧址,0,留东同学会旧址位于翠洲，建于1935年。2006年列为南京市文物保护单位，2008年列为南京重要近现代建筑。是一座具有典型欧式风格的建筑，主体为钢筋水泥结构，二层式楼房。,32.081749,118.806301,,0,0.0
5d43cd3051eceec5c3084dd8,南京,,0,灵谷寺真人cs(南京店),0,,32.0654,118.784,,0,0.0
5d43cd3051eceec5c3084dd9,南京,609.0,0,华梓园,1,华梓园位于翠洲，2001年建成，占地366平方米。2001年为迎接第六届世界华商大会在南京召开，在翠洲建造以世界华侨、华人、华商的故乡情结为主题的专类园。,32.08249,118.806465,,40,0.0
5d43cd3051eceec5c3084dda,南京,,0,酷宝贝儿童乐园,0,,32.1306,118.749,,0,0.0
5d43cd3051eceec5c3084ddb,南京,611.0,0,杜鹃园,0,杜鹃园位于梁洲西北角，占地380平方米，由原有的牡丹园改建而成，并扩大了原有专类园面积，栽植映山红、毛鹃等6000多株。杜鹃园由湖石堆砌自然花池。,32.084375,118.800068,,0,0.0
5d43cd3051eceec5c3084ddc,南京,,0,宜兴紫砂壶,0,,31.7347,118.881,,0,0.0
5d43cd3151eceec5c3084ddd,南京,612.0,0,闻鸡亭,0,闻鸡亭位于梁洲北端，重檐四边。南朝时，齐武帝萧赜喜欢打猎，常深夜出宫，赴琅琊山猎兽，兴尽才归。走到玄武湖时，天刚破晓，鸡啼声正好传到这里。因此在这里建了一座闻鸡亭。,32.084985,118.799995,,0,0.0
5d43cd3151eceec5c3084dde,南京,621.0,0,郭璞纪念馆,19,,32.078704834,118.7979133555,,40,0.0
5d43cd3151eceec5c3084ddf,南京,206.0,0,童子拜观音石,1,假山前的童子拜观音石为珍贵的太湖奇石，系北宋花石纲遗物，因其形态极似而得名。石高6.3米，宽0.9米，具有太湖石“瘦、透、漏、皱”的典型特征，是太湖石中的精品。,32.077542,118.797094,,60,0.0
5d43cd3151eceec5c3084de0,南京,,0,历史馆,1,,32.0474,118.832,,60,0.0
5d43cd3151eceec5c3084de1,南京,629.0,2,盆景园,0,草坪区以375平方米的草坪为中心，地面铺爬根草，周围布置太湖石，配植花木，并点缀着各式花卉。,32.026871,118.791524,,0,0.0
5d43cd3151eceec5c3084de2,南京,,0,游乐设施,0,,32.0507,118.759,,0,0.0
5d43cd3151eceec5c3084de3,南京,641.0,0,逐月楼,0,,32.027973,118.791578,,0,0.0
5d43cd3151eceec5c3084de4,南京,,0,凡尼宝贝儿童(水平方),0,,32.0295,118.791,,0,0.0
5d43cd3151eceec5c3084de5,南京,,0,宜兴紫砂壶,0,,32.0612,118.859,,0,0.0
5d43cd3151eceec5c3084de6,南京,419.0,0,古岸艺术中心,11,,32.0489234924,118.8020716089,,0,0.0
5d43cd3151eceec5c3084de7,南京,431.0,0,兴宝美术馆,5,,32.1012077332,118.7989091758,,0,0.0
5d43cd3151eceec5c3084de8,南京,452.0,0,三条营历史文化街区,23,,32.0175628662,118.7954669267,,0,0.0
5d43cd3151eceec5c3084de9,南京,481.0,0,麻凡艺术馆,10,,32.057220459,118.7812586554,,0,0.0
5d43cd3151eceec5c3084dea,南京,56.0,0,同曦恐龙海洋乐园,6,,31.9489972928,118.828627679,,0,0.0
5d43cd3151eceec5c3084deb,南京,507.0,0,抗日航空纪念馆,13,,32.0947265625,118.8550025893,,0,0.0
5d43cd3151eceec5c3084dec,南京,309.0,0,南京文博文创大观园,2,,32.048224,118.800851,,80,0.0
5d43cd3151eceec5c3084ded,南京,508.0,1,头陀岭景区,18,,32.0756340027,118.8489865128,,0,0.0
5d43cd3151eceec5c3084dee,南京,316.0,0,胜太路商业街,8,,31.9511073299,118.8265892327,,0,0.0
5d43cd3151eceec5c3084def,南京,538.0,0,乌龙山公园,17,,32.1627502441,118.8739933688,,0,0.0
5d43cd3151eceec5c3084df0,南京,147.0,0,尧化门夜市,2,,32.1379655742,118.9019235525,,0,0.0
5d43cd3151eceec5c3084df2,南京,325.0,0,阿尔卡迪亚商业街,3,,32.2267008461,118.7449312293,,0,0.0
5d43cd3151eceec5c3084df1,南京,,0,砂子船艺术商业广场,0,,31.8736,118.836,,0,0.0
5d43cd3151eceec5c3084df3,南京,351.0,0,南京招商局旧址,0,,32.1013641357,118.7443426163,,0,0.0
5d43cd3151eceec5c3084df4,南京,,0,慰安妇主题纪念馆,0,,32.0452,118.804,,0,0.0
5d43cd3151eceec5c3084df5,南京,353.0,0,扬子饭店旧址,0,,32.0925521851,118.745525742,,0,0.0
5d43cd3151eceec5c3084df6,南京,543.0,0,菊花台公园,25,,31.9948596954,118.7673396507,,0,0.0
5d43cd3151eceec5c3084df7,南京,554.0,1,永丰社,14,,32.0600204468,118.8556896055,,0,0.0
5d43cd3151eceec5c3084df8,南京,,0,中心大酒店-杜鹃厅,1,,32.0515,118.79,,0,0.0
5d43cd3151eceec5c3084df9,南京,362.0,0,中山路民国建筑街,43,,32.0470962524,118.8009197933,,0,0.0
5d43cd3151eceec5c3084dfa,南京,,0,开发区翠屏广场,0,,31.9316,118.797,,0,0.0
5d43cd3151eceec5c3084dfb,南京,564.0,0,吴敬梓故居,51,,32.023426,118.79415,,0,0.0
5d43cd3151eceec5c3084dfc,南京,363.0,0,长干桥,8,,32.0174064636,118.7877883962,,0,0.0
5d43cd3151eceec5c3084dfd,南京,,0,奥体中心西便门广场,5,,32.0141,118.725,,0,0.0
5d43cd3151eceec5c3084dfe,南京,,0,海贝儿童乐园,0,,31.9723,118.727,,0,0.0
5d43cd3151eceec5c3084dff,南京,365.0,1,定淮门,15,,32.0751647949,118.7545610331,,0,0.0
5d43cd3151eceec5c3084e00,南京,,0,恒丰广场,0,,31.9194,118.862,,0,0.0
5d43cd3151eceec5c3084e01,南京,,0,二十一世纪校园电影院线南京工业大学光影剧院,0,,32.0795,118.648,,0,0.0
5d43cd3151eceec5c3084e02,南京,,0,加菲兔儿童乐园,0,,32.0391,118.742,,0,0.0
5d43cd3151eceec5c3084e03,南京,,0,市民休闲娱乐广场,0,,31.7732,118.875,,0,0.0
5d43cd3151eceec5c3084e04,南京,,0,南京市环境科技馆,0,,32.0613636526,118.7614126878,NanJingShiHuanJingKeJiGuan,0,0.0
5d43cd3151eceec5c3084e05,南京,,0,儿童乐园,0,,32.0465,118.801,,0,0.0
5d43cd3151eceec5c3084e06,南京,,0,中国传媒大学南广学院教职工专用停车场,0,,31.8934314336,118.8995909315,,0,0.0
5d43cd3151eceec5c3084e07,南京,,0,南京工程学院停车场,0,,31.9295151705,118.8869444149,,0,0.0
5d43cd3151eceec5c3084e08,南京,,0,世界轮滑博物馆,0,,31.9973,118.712,,0,0.0
5d43cd3151eceec5c3084e09,南京,,0,宜家国际公寓停车场(出入口),0,,31.9126400931,118.9168547039,,0,0.0
5d43cd3151eceec5c3084e0a,南京,,0,半山厅,0,,32.048,118.831,,0,0.0
5d43cd3151eceec5c3084e0b,南京,,0,3d魔幻全国巡演(南京站),0,,32.0707516704,118.7851702469,,0,0.0
5d43cd3151eceec5c3084e0c,南京,,0,飞虹游乐场(户外),0,,32.0648970952,118.7968213604,,0,0.0
5d43cd3151eceec5c3084e0d,南京,,0,旋市乐队(文鼎广场),0,,31.920300436,118.906057988,,0,0.0
5d43cd3151eceec5c3084e0e,南京,644.0,0,观鱼亭,0,,32.027415,118.791416,,0,0.0
5d43cd3151eceec5c3084e0f,南京,649.0,0,北假山,0,,32.027526,118.79118,,0,0.0
5d43cd3151eceec5c3084e10,南京,651.0,0,倚云峰,0,,32.026752,118.791283,,0,0.0
5d43cd3151eceec5c3084e11,南京,655.0,0,翼然亭,0,,32.027018,118.791573,,0,0.0
5d43cd3151eceec5c3084e12,南京,124.0,4,解放门,31,,32.0684967041,118.8031226933,,80,0.0
5d43cd3151eceec5c3084e13,南京,372.0,0,石山下村,6,,31.5147304535,119.0649400764,,0,0.0
5d43cd3151eceec5c3084e14,南京,660.0,0,“勋高柱石”碑,0,总统府东花园东侧有一座碑亭，内竖一块巨碑，名为“勋高柱石”碑。清同治九年（1870年）十月，曾国藩第三次前往南京就任两江总督之职，临行前适逢其六十岁生日，同治帝亲笔赐“勋高柱石”赏寿。,32.050292,118.805017,,0,0.0
5d43cd3151eceec5c3084e15,南京,661.0,0,行政院办公厅,0,楼内设行政院院长、副院长、秘书长、政务处长办公室，以及总办公厅、稽核室、参事室、会议室等。蒋介石、汪精卫、孔祥熙、宋子文等都曾在此楼办公。,32.050515,118.804891,,0,0.0
5d43cd3151eceec5c3084e16,南京,376.0,1,六合练山,16,,32.476007,118.790527,,0,0.0
5d43cd3151eceec5c3084e17,南京,205.0,0,孙中山起居室,1,孙中山起居室建于1909年，小青瓦木结构硬山顶，两层中式建筑。1912年1月至4月，孙中山担任中华民国临时大总统期间即在此居住。,32.051181,118.803374,,40,0.0
5d43cd3151eceec5c3084e18,南京,377.0,0,长江路,81,,32.0490684509,118.8030710709,,0,0.0
5d43cd3151eceec5c3084e19,南京,685.0,0,总统府礼堂,0,国民政府的许多重要会议和活动都在礼堂举行。如1929年的“国军编遣会议”，国民政府和中央党部联合举行的“总理纪念周”，1946年还都后的“五五”茶会，1948年5月20日“总统”就职典礼活动以及一系列外事活动等。,32.050358,118.803774,,0,0.0
5d43cd3151eceec5c3084e1a,南京,378.0,0,七仙大福村,5,,31.649055481,118.7026020577,,0,0.0
5d43cd3151eceec5c3084e1b,南京,,0,石化剧场,0,,32.1605164672,118.9351776079,,0,0.0
5d43cd3151eceec5c3084e1c,南京,691.0,1,仰止亭,0,仰止亭坐落在流徽榭北面小山丘下。此山丘叫梅岭，本无景致，恰好叶恭绰先生写信给陵园，表示愿意捐资5000元建造一座纪念亭。遂于1930年9月开工，由光华亭的设计者刘敦桢教授设计，陶馥记营造厂承建，至1932年秋落成。,32.061401,118.866362,,0,0.0
5d43cd3151eceec5c3084e1d,南京,379.0,1,挹江门,25,,32.0922660828,118.7534383187,,80,0.0
5d43cd3151eceec5c3084e1e,南京,,0,惠民小剧场,0,,32.0371511886,118.8011781113,,0,0.0
5d43cd3151eceec5c3084e1f,南京,384.0,0,天印公园,19,,31.9570598602,118.8471211857,,0,0.0
5d43cd3151eceec5c3084e20,南京,144.0,0,民间抗日战争博物馆,25,,31.9791908264,118.7695021781,,0,0.0
5d43cd3151eceec5c3084e21,南京,,0,南京医科大学研究生公寓,0,,31.9428209693,118.900697879,,0,0.0
5d43cd3151eceec5c3084e22,南京,223.0,0,江南剧院,24,,32.042054,118.796945,,0,0.0
5d43cd3151eceec5c3084e23,南京,,0,如家快捷酒店停车场,0,,31.9495050817,118.8957384433,,0,0.0
5d43cd3151eceec5c3084e24,南京,,0,阿彤屋,0,,31.8057175355,118.562620831,,0,0.0
5d43cd3151eceec5c3084e25,南京,394.0,0,观音寺,9,,31.6470184326,119.1292732946,,0,0.0
5d43cd3151eceec5c3084e26,南京,,0,金贝儿艺术馆,0,,32.1495147183,118.7608262483,,0,0.0
5d43cd3151eceec5c3084e27,南京,395.0,1,郑和公园,28,,32.0377120972,118.8010729338,,0,0.0
5d43cd3151eceec5c3084e28,南京,,0,台北小巨蛋,1,,32.0413795815,118.8030504005,,0,0.0
5d43cd3151eceec5c3084e29,南京,,0,五台山体育中心“恐龙园”,0,,32.0558971963,118.7805740868,,0,0.0
5d43cd3151eceec5c3084e2a,南京,,0,钟山梅花盆景园,0,,32.0518254617,118.8405258571,,0,0.0
5d43cd3151eceec5c3084e2b,南京,,0,橡树城,0,,31.6860199743,119.042606502,,0,0.0
